row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260224 QC.mzdata.xml Peak area,20260224 SM1.mzdata.xml Peak area,20260224 SM1F20.mzdata.xml Peak area,20260224 SM2 F20.mzdata.xml Peak area,20260224 SM2.mzdata.xml Peak area,20260224 SM3 F20.mzdata.xml Peak area,20260224 SM3.mzdata.xml Peak area,20260224 SP1.mzdata.xml Peak area,20260224 SP2.mzdata.xml Peak area,20260224 SP3.mzdata.xml Peak area,
821,532.3822303075935,12.898666,,,,,,,,,,,0,0,0,0,2489.5935,0,1198.3956,0,0,1594.7437,
822,649.411479142208,12.909333,,,,,,,,,,,0,0,0,0,0,0,0,3009.6545,820.164,1820.9814,
823,948.5555313693221,12.948667,,,,80,,,,,,,0,0,0,0,0,0,0,829.18524,1116.4819,9441.818,
824,904.5309371888285,12.959667,,,,80,,,,,,,0,0,0,0,0,0,0,1169.765,401.11826,12676.258,
825,926.5437697377156,12.975001,,,,80,,,,,,,0,0,0,0,0,0,0,809.3013,979.79425,11291.259,
826,838.4919858639272,12.983666,,,,80,,,,,,,0,0,0,0,0,0,0,485.72046,486.67688,9496.061,
827,882.5168518517775,12.990001,,,,80,,,,,,,0,0,0,0,0,0,0,1516.4677,1054.206,12201.767,
828,860.5042744551041,13.001332,,,,80,,,,,,,0,0,0,0,0,0,0,1698.9728,1462.5323,10669.264,
829,605.3848569583639,13.027667,,,,,,,,,,,0,0,0,0,0,0,0,1547.8446,465.7024,1351.3042,
830,693.4383010247997,13.189,,,,,,,,,,,0,0,0,0,0,0,0,788.60693,387.2619,5858.537,
831,949.5626399733337,13.475,,,,81,,,,,,,0,0,0,0,0,0,0,0,211.35066,4184.1104,
832,883.5208835905411,13.477666,,,,81,,,,,,,0,0,0,0,0,0,0,68.97653,460.29013,6478.9033,
833,905.5360971450608,13.4945,,,,81,,,,,,,0,0,0,0,0,0,0,0,68.56337,6321.314,
834,839.4972877327759,13.5245,,,,81,,,,,,,0,0,0,0,0,0,0,0,704.80615,5434.3213,
835,906.0376251932997,13.5705,,,,81,,,,,,,0,0,0,0,0,0,0,0,259.92117,4503.326,
836,834.6120459401359,14.356999,,,,82,,,,,,,0,0,0,0,0,0,0,1054.5695,189.34709,7141.9473,
837,790.5860282895893,14.384334,,,,82,,,,,,,0,0,0,0,0,0,0,996.59644,196.81134,10305.389,
838,746.5603925749884,14.39575,,,,82,,,,,,,0,0,0,0,0,0,9.68865,1725.8677,98.37685,12402.094,
839,702.5335452795911,14.4054,,,,82,,,,,,,9.636621,0,0,0,0,0,20.404245,5215.814,655.23566,14935.8955,
840,658.5069682133371,14.433858,,,,82,,,,,,,11.807512,8.269587,0,0,16.386312,0,39.578583,6496.5293,2497.3074,16923.162,
841,614.4810845927036,14.4446,,,,82,,,,,,,38.924965,0,0,0,0,0,266.3549,6687.2583,296.4726,16907.24,
842,526.4286471914916,14.4535,,,,82,,,,,,,0,0,0,0,0,0,0,2100.7095,0,9297.441,
843,570.4548892954347,14.458,,,,82,,,,,,,0,0,0,0,0,0,0,6582.235,217.4733,14926.912,
844,790.5866921015487,14.513333,,,,,,,,,,,0,0,0,0,0,0,0,471.85388,196.81134,1168.9106,
845,658.507423059153,14.674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5141.132,
846,963.581453189056,15.267334,,,,83,,,,,,,0,0,0,0,0,0,0,91.77638,4349.8755,2135.683,
847,936.607632653476,15.287,,,,83,,,,,,,0,0,0,0,0,0,0,0,846.01843,5042.89,
848,985.5934093757539,15.287,,,,,,,,,,,0,0,0,0,0,0,0,0,2039.506,8772.121,
849,897.5421076735005,15.309001,,,,83,,,,,,,0,0,0,0,0,0,0,16.187603,6004.6704,14304.894,
850,941.5680165722525,15.324666,,,,83,,,,,,,0,0,0,0,0,0,0,44.561577,5336.5757,12373.247,
851,919.5540166837467,15.348666,,,,83,,,,,,,0,0,0,0,0,0,0,63.299004,5724.609,12073.667,
852,875.52821501064,15.378334,,,,83,,,,,,,0,0,0,0,0,0,0,448.92468,6166.3994,13552.585,
853,853.5162318594763,15.423333,,,,83,,,,,,,0,0,0,0,0,0,0,253.24109,3747.2417,13430.348,
854,831.5035840386745,15.467999,,,,83,,,,,,,0,0,0,0,0,0,0,336.2774,5962.846,12316.457,
855,787.4773009947075,15.477,,,,,,,,,,,0,0,0,0,0,0,0,123.753815,688.375,8111.815,
856,611.3679216782459,15.9575,,,,,,,,,,,0,0,0,0,0,0,0,0,1034.7794,909.22437,
857,589.3571069399204,15.9935,,,,,,,,,,,0,0,0,0,0,0,0,0,1187.6885,1403.1588,
858,1018.6873006141068,16.065498,,,,,,,,,,,0,0,0,0,0,0,0,0,344.10828,1074.391,
859,1023.6406477214595,16.065498,,,,,,,,,,,0,0,0,0,0,0,0,0,977.5176,2243.293,
860,979.6146932521224,16.101501,,,,,,,,,,,0,0,0,0,0,0,0,0,1020.7554,2818.3694,
861,646.3895830508403,16.137333,,,,,,,,,,,0,0,0,0,0,0,0,201.2998,2878.6428,4379.1436,
862,935.5885908842623,16.1375,,,,,,,,,,,0,0,0,0,0,0,0,0,1403.8068,2771.1875,
863,619.4203260062623,16.1735,,,,,,,,,,,0,0,0,0,0,0,0,0,1433.2401,2396.5098,
864,580.3516405475464,16.206001,,,,,,,,,,,0,0,0,0,0,0,0,871.4061,3739.17,3994.2214,
865,1088.7272065722034,16.238665,,,,,,,,,,,0,0,0,0,0,0,0,93.11255,1967.4329,4292.662,
866,1093.6840028432778,16.238665,,,,,,,,,,,0,0,0,0,0,0,0,214.08667,3612.7178,8978.623,
867,1044.7019961485846,16.274666,,,,,,,,,,,0,0,0,0,0,0,0,102.33197,2542.8276,5118.257,
868,956.6508175027457,16.310667,,,,,,,,,,,0,0,0,0,0,0,0,127.59902,2566.8704,5478.5566,
869,961.6049207684556,16.310667,,,,,,,,,,,0,0,0,0,0,0,0,688.6347,6518.149,11836.439,
870,917.5792953477635,16.346666,,,,,,,,,,,0,0,0,0,0,0,0,714.4132,6641.614,11296.3125,
871,1004.7068656411572,16.379667,,,,84,,,,,,,0,0,0,0,0,0,0,235.70514,3888.3245,7812.966,
872,1009.6544350127884,16.379667,,,,84,,,,,,,0,0,0,0,0,0,0,281.21103,2033.9106,8833.841,
873,1053.6839916952913,16.3895,,,,,,,,,,,0,0,0,0,0,0,0,0,95.778824,5414.1016,
874,960.680983324406,16.415667,,,,85,55,[M+NH4]+,,2,875;874,942.64555,0,0,0,0,0,0,0,340.98343,5187.289,10465.9375,
875,965.6331603393102,16.415667,,,,85,55,[M+Na]+,,2,875;874,942.64555,0,0,0,0,0,0,0,494.6599,6171.625,11840.2,
876,916.6535727668802,16.436333,,,,86,56,[M+NH4]+,,2,877;876,898.62025,0,0,0,0,0,0,0,458.7634,7361.562,14055.119,
877,921.6099583501782,16.436333,,,,86,56,[M+Na]+,,2,876;877,898.62025,0,0,0,0,0,0,0,620.8692,8312.454,12835.091,
878,872.6277368114506,16.460335,,,,,,,,,,,0,0,0,0,0,0,0,443.9944,8745.149,17322.434,
879,877.5835795577067,16.472334,,,,,,,,,,,0,0,0,0,0,0,0,653.0249,8601.231,12150.233,
880,828.6023943558599,16.496334,,,,,,,,,,,0,0,0,0,0,0,0,453.11902,9229.737,16934.723,
881,833.5580612747071,16.508333,,,,,,,,,,,0,0,0,0,0,0,0,399.50302,7940.657,10291.29,
882,784.5760030734426,16.529333,,,,,,,,,,,0,0,0,0,0,0,0,582.67065,9177.352,16145.549,
883,789.5318308200789,16.529333,,,,,,,,,,,0,0,0,0,0,0,0,237.82666,6226.5425,7705.0024,
884,740.550099827314,16.564333,,,,,,,,,,,0,0,0,0,0,0,0,531.6341,9155.613,14898.955,
885,696.5237802552944,16.605001,,,,,,,,,,,0,0,0,0,0,0,0,384.93878,8904.998,12808.895,
886,652.4981620214397,16.640333,,,,,,,,,,,0,0,0,0,0,0,0,267.31845,8447.786,12244.179,
887,608.4711317928242,16.673,,,,,,,,,,,0,0,0,0,0,0,0,388.36273,7471.0977,11258.871,
888,613.4273826014326,16.673,,,,,,,,,,,0,0,0,0,0,0,0,214.87018,4903.2144,6812.1675,
889,569.4005160484254,16.705667,,,,87,57,[M+Na]+,,2,889;890,546.41149,0,0,0,0,0,0,0,500.14758,9571.474,12947.959,
890,564.4454986197693,16.714666,,,,87,57,[M+NH4]+,,2,889;890,546.41149,0,0,0,0,0,0,0,236.11328,4745.6274,7264.1523,
891,525.3742584801333,16.726665,,,,88,,,,,,,0,0,0,0,0,0,0,742.3751,12139.567,16083.934,
892,481.34722154957944,16.746601,,,,88,,,,,,,0,98.026405,0,76.59307,0,0,0,938.9876,12786.845,16359.327,
893,437.32202331319263,16.759333,,,,88,,,,,,,0,0,0,0,0,0,0,682.8965,7383.2295,8764.504,
894,856.5963529724042,17.071,,,,,,,,,,,0,0,0,0,0,0,0,0,285.58435,660.3208,
895,812.5692691837706,17.111,,,,,,,,,,,0,0,0,0,0,0,0,0,586.9317,1014.536,
896,768.5448313450756,17.17,,,,,,,,,,,0,0,0,0,0,0,0,0,1051.958,1545.5509,
897,724.5185213964384,17.228,,,,,,,,,,,0,0,0,0,0,0,0,0,1584.0253,2302.3188,
898,680.4921753990415,17.272333,,,,,,,,,,,0,0,0,0,0,0,0,28.337286,2522.9966,3552.6638,
899,685.448566695437,17.2765,,,,,,,,,,,0,0,0,0,0,0,0,0,635.1793,957.9958,
900,527.3534276867475,17.302502,,,,,,,,,,,0,0,0,0,0,0,0,0,899.138,1397.0829,
901,636.467048455164,17.331667,,,,,,,,,,,0,0,0,0,0,0,0,56.4567,3080.6985,4463.754,
902,641.4213626359092,17.338501,,,,,,,,,,,0,0,0,0,0,0,0,0,1687.8243,2079.9194,
903,483.32856143766287,17.3745,,,,,,,,,,,0,0,0,0,0,0,0,0,895.3806,1166.0554,
904,592.4388446871202,17.402666,,,,89,58,[M+NH4]+,,2,904;905,574.40535,0,0,0,0,0,0,0,58.701927,2786.9668,4411.7974,
905,597.3948949764962,17.402666,,,,89,58,[M+Na]+,,2,904;905,574.40535,0,0,0,0,0,0,0,148.55772,4280.9214,5536.2954,
906,553.3697968501168,17.464334,,,,,,,,,,,0,0,0,0,0,0,0,322.90582,8356.384,10874.717,
907,509.3434298823416,17.519333,,,,,,,,,,,0,0,0,0,0,0,0,519.8084,8938.551,10186.247,
908,465.31699053470453,17.590334,,,,,,,,,,,0,0,0,0,0,0,0,401.65375,4482.8027,4460.719,
909,527.3912048338309,17.8125,,,,,,,,,,,0,0,0,0,0,0,0,0,522.53094,758.53406,
910,483.36472366162604,17.831501,,,,,,,,,,,0,0,0,0,0,0,0,0,279.02985,672.7162,
911,391.2823739473864,17.886,,,,,,,,,,,0,0,0,0,0,0,0,0,0,635.8274,
912,438.5024892861767,18.2445,,,,,,,,,,,0,0,0,0,118.73964,0,0,0,871.6392,0,
913,823.577119368506,18.3255,,,,,,,,,,,0,0,0,0,0,0,0,0,206.26414,2616.6108,
914,837.5944028290584,18.787,,,,,,,,,,,0,0,0,0,0,0,0,402.2596,6048.822,7218.3286,
915,873.5932084202727,18.986,,,,,,,,,,,0,0,0,0,0,0,0,0,564.9317,1671.0223,
916,851.6093150520792,18.992666,,,,,,,,,,,0,0,0,0,0,0,0,349.80505,2600.0183,6168.809,
917,1104.6466141250091,19.107,,,,,,,,,,,0,0,0,0,0,0,0,0,1170.8961,2954.3792,
918,250.97156129553386,19.188,,,,,,,,,,,0,0,0,0,63803.773,0,0,61860.457,0,11684.675,
919,254.968297310483,19.193335,,,,,,,,,,,0,0,0,0,30895.508,15827.649,0,0,0,7437.2026,
920,650.4743072520911,19.253668,,,,,,,,,,,0,0,0,0,0,0,0,8.095397,876.269,2452.4927,
921,345.91977143203064,19.335,,,,,,,,,,,0,0,0,0,0,0,0,11464.076,0,10221.442,
922,686.4726200041523,19.473333,,,,,,,,,,,0,0,0,0,0,0,0,169.14096,1014.343,2945.776,
923,664.4893474395514,19.479,,,,,,,,,,,0,0,0,0,0,0,0,701.83813,3199.5833,10064.828,
924,664.4900538679844,19.6775,,,,,,,,,,,0,0,0,0,0,0,0,0,1655.7582,1058.0674,
925,882.6116392596828,19.690666,,,,,,,,,,,0,0,0,0,0,0,0,110.94029,852.5587,3179.1077,
926,887.5683116126952,19.690666,,,,,,,,,,,0,0,0,0,0,0,0,320.6208,1491.3591,5236.5396,
927,158.9625889795993,19.692,,,,,,,,,,,0,0,0,0,55773.84,0,0,0,0,0,
928,430.9123931884237,19.701752,,,,,,,,,,,3632.8384,0,3362.4766,0,0,0,0,3436.2139,15894.556,0,
929,678.5058218249113,19.83525,,,,90,59,[M+H]+,,2,929;930,677.49868,172.5473,0,0,0,0,0,0,1185.2198,14268.506,17757.752,
930,700.4880312154415,19.836,,,,90,59,[M+Na]+,,2,929;930,677.49868,0,0,0,0,0,0,0,322.50772,5007.1387,6033.189,
931,158.9630719226542,19.934,,,,,,,,,,,0,0,0,0,0,0,0,0,0,50044.625,
932,1212.886997967581,19.942501,,,,,,,,,,,0,0,0,0,0,0,0,0,810.1033,3490.6553,
933,1168.8614695515741,19.960499,,,,,,,,,,,0,0,0,0,0,0,0,0,882.0522,4374.136,
934,692.5210875951467,19.976,,,,,,,,,,,0,0,0,0,0,0,0,1000.31793,6305.2153,15536.835,
935,1124.8355960927438,19.9785,,,,,,,,,,,0,0,0,0,0,0,0,0,914.2543,4581.4487,
936,714.5037550673059,19.985,,,,,,,,,,,0,0,0,0,0,0,0,219.72615,2591.0981,5701.4194,
937,1080.8086116425047,20.0145,,,,,,,,,,,0,0,0,0,0,0,0,0,1768.375,3883.3088,
938,1196.8689011926595,20.0145,,,,,,,,,,,0,0,0,0,0,0,0,0,1189.7284,947.14905,
939,430.9124695229559,20.144001,,,,,,,,,,,0,0,0,16963.914,0,19052.793,0,0,0,0,
940,896.630231269951,20.149,,,,91,60,[M+NH4]+,,2,940;941,878.59637,0,0,0,0,0,0,0,305.25873,3056.7974,4270.1665,
941,901.5855435258236,20.14925,,,,91,60,[M+Na]+,,2,940;941,878.59637,211.96658,0,0,0,0,0,0,971.2297,7414.8877,9158.741,
942,915.6004349625423,20.370333,,,,,,,,,,,0,0,0,0,0,0,0,784.8313,3886.0586,8402.676,
943,1196.8914120911631,20.446,,,,,,,,,,,0,0,0,0,0,0,0,0,830.7124,1785.5443,
944,1152.8664065166272,20.481998,,,,,,,,,,,0,0,0,0,0,0,0,0,885.5619,2246.953,
945,1108.8410456331949,20.5265,,,,,,,,,,,0,0,0,0,0,0,0,0,974.0734,2218.4592,
946,1064.8145041263085,20.557999,,,,,,,,,,,0,0,0,0,0,0,0,0,969.89484,1502.449,
947,1548.4465214102072,20.583666,,,,93,,,,,,,0,7453.7534,0,0,2961.854,0,0,4942.406,0,0,
948,1020.7886997118993,20.594002,,,,,,,,,,,0,0,0,0,0,0,0,0,664.4216,1177.1635,
949,1544.4465093482268,20.626,,,,93,,,,,,,0,6329.9214,0,0,7037.514,0,2936.9263,3300.8765,0,0,
950,1545.4484158314522,20.6344,,,,93,,,,,,,0,10105.25,2688.0952,0,10724.12,0,5047.1084,2958.9805,0,0,
951,1547.447032858419,20.635,,,,93,,,,,,,0,4002.5647,0,0,11313.791,0,1909.4907,4596.921,0,0,
952,1516.4146486154964,20.6455,,,,93,,,,,,,0,0,0,0,2990.8372,0,0,404.95068,0,0,
953,708.5096137993651,20.751,,,,92,,,,,,,0,0,0,0,69720.625,0,0,0,0,0,
954,709.5129867277698,20.751,,,,92,,,,,,,0,0,0,0,34724.188,0,0,0,0,0,
955,736.5409423028398,20.751,,,,92,,,,,,,0,0,0,0,37434.16,0,0,0,0,0,
956,1064.8099770179201,20.9085,,,,,,,,,,,0,0,0,0,0,0,0,0,277.19336,544.9141,
957,1545.4498201476058,20.986,,,,,,,,,,,0,25023.148,0,0,0,0,0,8724.678,0,0,
958,1516.4150105366107,21.0055,,,,,,,,,,,0,0,0,0,11465.182,0,0,1324.2896,0,0,
959,1490.0098112669862,21.0705,,,,,,,,,,,0,0,0,0,0,0,0,0,484.85626,1321.1274,
960,1445.982343749307,21.101501,,,,,,,,,,,0,0,0,0,0,0,0,0,876.86285,2173.3408,
961,1517.4155851802184,21.1315,,,,,,,,,,,0,0,0,0,15140.042,0,0,1679.4877,0,0,
962,1396.9971752917745,21.1375,,,,,,,,,,,0,0,0,0,0,0,0,0,283.03354,1797.3882,
963,1401.9576861561259,21.1375,,,,,,,,,,,0,0,0,0,0,0,0,0,1500.522,3229.4248,
964,1357.9311440860479,21.1735,,,,,,,,,,,0,0,0,0,0,0,0,0,2132.3652,4286.838,
965,1381.0017420840263,21.1735,,,,,,,,,,,0,0,0,0,0,0,0,0,736.64484,1732.0334,
966,1308.9474329254222,21.2095,,,,,,,,,,,0,0,0,0,0,0,0,0,1316.1814,4200.287,
967,1313.9059225617575,21.2095,,,,,,,,,,,0,0,0,0,0,0,0,0,2559.8496,5318.242,
968,141.13732399583816,21.252,,,,,,,,,,,0,0,7881.4194,0,0,0,0,0,0,0,
969,1264.9224668942604,21.265333,,,,,,,,,,,0,70.350945,0,0,0,0,0,0,1818.5974,5778.313,
970,1220.8937083977128,21.300001,,,,,,,,,,,0,198.03133,0,184.13214,0,0,0,109.184746,3233.4495,7606.4956,
971,1176.869033709761,21.3484,,,,,,,,,,,0,280.39084,0,258.91537,0,0,0,110.4905,4048.8438,8380.453,
972,1268.9543930287691,21.358,,,,,,,,,,,0,139.27487,0,0,0,0,0,0,3367.2874,7845.134,
973,1224.9262469044147,21.3895,,,,94,,,,,,,0,0,0,0,0,0,0,0,5554.159,12146.626,
974,1137.8008572651288,21.389599,,,,,,,,,,,0,278.3626,0,195.49248,0,0,0,141.16876,4207.5327,5242.009,
975,1132.8440167918793,21.396801,,,,94,,,,,,,0,258.93338,0,101.47998,0,0,0,110.25758,3058.501,5672.1597,
976,1544.447451509475,21.437,,,,,,,,,,,0,15640.195,0,0,29126.281,0,0,0,0,0,
977,1180.8974830804825,21.454,,,,,,,,,,,0,670.5472,0,448.12744,0,0,0,445.8195,7723.396,15323.906,
978,1049.747762332264,21.501665,,,,,,,,,,,0,211.44254,0,0,0,0,0,0,3142.6494,3202.5483,
979,1136.8743928029076,21.513666,,,,,,,,,,,0,740.11865,0,0,0,0,0,0,10435.897,17932.652,
980,1590.4366672250833,21.559,,,,,,,,,,,0,0,0,0,0,3719.342,0,0,0,0,
981,1092.8481175670775,21.585665,,,,,,,,,,,0,937.98865,0,0,0,0,0,0,10618.414,16480.46,
982,1048.8222626047518,21.633667,,,,,,,,,,,0,1057.8907,0,0,0,0,0,0,10664.508,14287.24,
983,1004.7964809612116,21.693666,,,,,,,,,,,0,807.4697,0,0,0,0,0,0,10219.913,10813.146,
984,960.7692520947726,21.765665,,,,,,,,,,,0,693.0073,0,0,0,0,0,0,9201.752,7781.377,
985,916.7447542457426,21.856998,,,,,,,,,,,0,0,0,0,0,0,0,0,7739.3623,5701.6226,
986,141.13751508582394,21.888,,,,,,,,,,,0,11759.848,0,0,0,0,0,0,0,0,
987,872.7167000930741,21.927498,,,,96,61,[M+NH4]+,,2,989;987,854.68463,0,471.62503,0,213.923,0,0,0,0,5995.192,5050.564,
988,900.749008621144,21.929,,,,96,,,,,,,0,0,0,0,0,0,0,0,2228.2139,2180.968,
989,877.675603545979,21.951332,,,,96,61,[M+Na]+,,2,989;987,854.68463,0,260.70752,0,0,0,0,0,0,3554.4023,2283.1746,
990,828.6921838209698,22.036999,,,,95,62,[M+NH4]+,,2,991;990,810.65791,0,362.5935,0,0,93.12366,0,0,198.32666,3588.9026,3125.179,
991,833.6466724771944,22.036999,,,,95,62,[M+Na]+,,2,990;991,810.65791,0,0,0,0,0,0,0,0,4892.2886,2877.2393,
992,876.7950963937626,22.1446,,,,,,,,,,,276.76096,0,0,232.43893,13313.665,0,106.97066,0,0,665.41956,
993,812.695116679653,22.145,,,,97,,,,,,,0,0,0,0,0,0,0,0,1988.1617,2552.9028,
994,789.6216718204881,22.155334,,,,97,,,,,,,0,125.49605,0,0,0,0,0,0,4762.2837,3999.0667,
995,745.5949554203266,22.25475,,,,98,,,,,,,0,238.91875,0,0,0,0,0,110.63566,4703.0327,4714.036,
996,768.6685769670258,22.258,,,,98,,,,,,,0,260.0495,0,90.49916,0,0,0,0,4337.772,6018.636,
997,724.6430361028381,22.397,,,,99,,,,,,,0,0,0,0,0,0,0,0,1987.5883,3712.1292,
998,701.5666530141677,22.40925,,,,99,,,,,,,0,70.55671,0,0,0,0,0,108.54268,2394.6023,4119.9556,
